id,slug,bucket,cross_book_dup,grounded_signals,hallucination_tells,dup_windows,max_fanout,ctx_len,reasoning,title
9480,vampire-interrupted,GROUNDED,1,law-number,,9,9,618,"signals: law-number; cross-book-dup (9 windows, max fan-out 9)","Vampire, Interrupted"
9483,the-gift-of-forgiveness,GROUNDED,1,quant-claim,deemed inappropriate,5,14,805,"signals: quant-claim; cross-book-dup (5 windows, max fan-out 14)",The Gift of Forgiveness
9484,naked,GROUNDED,1,law-number|quant-claim,,11,24,534,"signals: law-number, quant-claim; cross-book-dup (11 windows, max fan-out 24)",Naked
9485,peony-in-love,GROUNDED,1,named-org|quant-claim,,1,14,640,"signals: named-org, quant-claim; cross-book-dup (1 windows, max fan-out 14)",Peony in Love
9489,sea-glass,GROUNDED,1,quant-claim,broader trend | ongoing debates over,24,23,795,"signals: quant-claim; cross-book-dup (24 windows, max fan-out 23)",Sea Glass
9493,the-silence-and-the-roar,GROUNDED,1,quant-claim,deemed inappropriate | deemed inappropriate for students,9,8,831,"signals: quant-claim; cross-book-dup (9 windows, max fan-out 8)",The Silence and the Roar
9494,the-primal-blueprint,GROUNDED,1,law-number|quant-claim,,20,24,654,"signals: law-number, quant-claim; cross-book-dup (20 windows, max fan-out 24)",The Primal Blueprint
9497,stay-in-line,GROUNDED,1,quant-claim,deemed inappropriate,20,16,542,"signals: quant-claim; cross-book-dup (20 windows, max fan-out 16)",Stay In Line
9501,no-visible-bruises-what-we-dont-know-about-domestic-violence-can-kill-us,GROUNDED,1,law-number|quant-claim,,22,24,787,"signals: law-number, quant-claim; cross-book-dup (22 windows, max fan-out 24)",No Visible Bruises: What We Don't Know About Domestic Violence Can Kill Us
9502,mars,GROUNDED,1,law-number|quant-claim,broader trend,7,4,645,"signals: law-number, quant-claim; cross-book-dup (7 windows, max fan-out 4)",MARS
9504,the-prime-of-miss-jean-brodie,THIN,0,,,0,0,204,"no signals, no tells (len=204)",The Prime of Miss Jean Brodie
9508,king-of-battle-and-blood,GROUNDED,1,quant-claim,,3,14,546,"signals: quant-claim; cross-book-dup (3 windows, max fan-out 14)",King of Battle and Blood
9516,just-friends,GROUNDED,1,law-number|quant-claim,broader effort,5,5,565,"signals: law-number, quant-claim; cross-book-dup (5 windows, max fan-out 5)",Just Friends
9524,red-thunder,GROUNDED,1,law-number|quant-claim,,16,10,448,"signals: law-number, quant-claim; cross-book-dup (16 windows, max fan-out 10)",Red Thunder
9525,sia-martinez-and-the-moonlit-beginning-of-everything,GROUNDED,1,quant-claim,broader trend,20,24,524,"signals: quant-claim; cross-book-dup (20 windows, max fan-out 24)",Sia Martinez and the Moonlit Beginning of Everything
9531,we-all-looked-up,GROUNDED,1,quant-claim,,15,24,431,"signals: quant-claim; cross-book-dup (15 windows, max fan-out 24)",We All Looked Up
9534,something-worth-saving,GROUNDED,1,law-number|quant-claim,broader trend,22,24,740,"signals: law-number, quant-claim; cross-book-dup (22 windows, max fan-out 24)",Something Worth Saving
9539,ma-mere-loye,GROUNDED,1,quant-claim,,10,8,540,"signals: quant-claim; cross-book-dup (10 windows, max fan-out 8)",Ma Mere L'oye
9552,rana-joon-and-the-one-and-only-now,GROUNDED,1,quant-claim,broader trend | ongoing debates over,17,15,960,"signals: quant-claim; cross-book-dup (17 windows, max fan-out 15)",Rana Joon and the One and Only Now
9554,the-dragon-factory,THIN,0,,,0,0,270,"no signals, no tells (len=270)",The Dragon Factory
9558,ripleys-believe-it-or-not-shatter-your-senses,GROUNDED,1,law-number,broader trend | This action reflects | the ban remains unclear,4,3,1085,"signals: law-number; cross-book-dup (4 windows, max fan-out 3)",Ripley's Believe It or Not!: Shatter Your Senses!
9567,portraits-of-african-american-heroes,GROUNDED,1,named-org|quant-claim,broader trend,6,4,882,"signals: named-org, quant-claim; cross-book-dup (6 windows, max fan-out 4)",Portraits of African-American Heroes
9568,through-my-eyes,THIN,0,,,0,0,343,"no signals, no tells (len=343)",Through My Eyes
9569,the-watsons-go-to-birmingham-1963,GROUNDED,1,law-number|quant-claim,broader trend | deemed inappropriate,15,23,444,"signals: law-number, quant-claim; cross-book-dup (15 windows, max fan-out 23)",The Watsons Go To Birmingham - 1963
9571,the-incredible-magic-of-being,GROUNDED,1,quant-claim,broader trend,15,5,385,"signals: quant-claim; cross-book-dup (15 windows, max fan-out 5)",The Incredible Magic of Being
9574,who-was-thomas-jefferson,GROUNDED,1,quant-claim,,6,4,419,"signals: quant-claim; cross-book-dup (6 windows, max fan-out 4)",Who Was Thomas Jefferson?
9575,mollys-family,GROUNDED,1,law-number,broader trend | deemed inappropriate | deemed inappropriate for students,6,6,784,"signals: law-number; cross-book-dup (6 windows, max fan-out 6)",Molly's Family
9582,plenty-of-hugs,GROUNDED,1,quant-claim,broader trend | deemed inappropriate,16,15,664,"signals: quant-claim; cross-book-dup (16 windows, max fan-out 15)",Plenty of Hugs
9589,project-mulberry,GROUNDED,1,quant-claim,broader trend,18,6,1053,"signals: quant-claim; cross-book-dup (18 windows, max fan-out 6)",Project Mulberry
9598,stolen-girl,GROUNDED,1,quant-claim,broader trend,10,4,744,"signals: quant-claim; cross-book-dup (10 windows, max fan-out 4)",Stolen Girl
9602,maniac-magee,GROUNDED,1,quant-claim,This action reflects,1,4,673,"signals: quant-claim; cross-book-dup (1 windows, max fan-out 4)",Maniac Magee
9639,later,GROUNDED,0,named-org,,0,0,707,signals: named-org,Later
9652,just-mercy,GROUNDED,0,named-org,,0,0,863,signals: named-org,Just Mercy
9660,weirdo-series-planet-weird,GROUNDED,1,quant-claim,broader trend,7,5,434,"signals: quant-claim; cross-book-dup (7 windows, max fan-out 5)",WeirDo Series: Planet Weird
9662,weirdo-series-spinning-weird,GROUNDED,1,quant-claim,broader trend,9,5,597,"signals: quant-claim; cross-book-dup (9 windows, max fan-out 5)",WeirDo Series: Spinning Weird
9666,weirdo-series-tasty-weird,GROUNDED,1,quant-claim,,4,5,478,"signals: quant-claim; cross-book-dup (4 windows, max fan-out 5)",WeirDo Series: Tasty Weird!
9669,weirdo-series-weirdo,GROUNDED,1,quant-claim,broader trend,26,6,392,"signals: quant-claim; cross-book-dup (26 windows, max fan-out 6)",WeirDo Series: WeirDo
9670,weirdo-series-weirdomania,GROUNDED,1,quant-claim,broader trend,24,5,393,"signals: quant-claim; cross-book-dup (24 windows, max fan-out 5)",WeirDo Series: Weirdomania!
9683,reflection-a-twisted-tale,GROUNDED,1,law-number,,21,9,863,"signals: law-number; cross-book-dup (21 windows, max fan-out 9)",Reflection: A Twisted Tale
9688,protests-and-riots,THIN,0,,,0,0,334,"no signals, no tells (len=334)",Protests and Riots
9690,urinary-tract-infections,GROUNDED,1,law-number,,7,4,696,"signals: law-number; cross-book-dup (7 windows, max fan-out 4)",Urinary Tract Infections
9692,boy-erased-a-memoir-of-identity-faith-and-family,THIN,0,,,0,0,294,"no signals, no tells (len=294)","Boy Erased: A Memoir of Identity, Faith, and Family"
9693,the-burn-journals,GROUNDED,1,law-number,,12,9,808,"signals: law-number; cross-book-dup (12 windows, max fan-out 9)",The Burn Journals
9706,the-love-that-split-the-world,GROUNDED,1,law-number|named-org|quant-claim,broader trend | ongoing debates over,18,11,879,"signals: law-number, named-org, quant-claim; cross-book-dup (18 windows, max fan-out 11)",The Love that Split the World
9708,playing-by-the-rules,GROUNDED,1,law-number|named-org,,17,13,805,"signals: law-number, named-org; cross-book-dup (17 windows, max fan-out 13)",Playing by the Rules
9709,playing-hard-to-get,GROUNDED,1,law-number,,34,13,689,"signals: law-number; cross-book-dup (34 windows, max fan-out 13)",Playing Hard to Get
9710,things-we-hide-from-the-light,GROUNDED,1,law-number,,4,6,1042,"signals: law-number; cross-book-dup (4 windows, max fan-out 6)",Things We Hide From the Light
9711,things-we-never-got-over,GROUNDED,1,law-number,broader effort,4,4,664,"signals: law-number; cross-book-dup (4 windows, max fan-out 4)",Things We Never Got Over
9727,taking-action-for-civil-and-political-rights,GROUNDED,1,law-number,,34,14,1058,"signals: law-number; cross-book-dup (34 windows, max fan-out 14)",Taking Action for Civil and Political Rights
9734,love-ellen-a-mother-daughter-journey,GROUNDED,1,law-number,,27,33,1262,"signals: law-number; cross-book-dup (27 windows, max fan-out 33)","Love, Ellen: A Mother/Daughter Journey"
9737,unbecoming,GROUNDED,1,law-number|quant-claim,,6,3,914,"signals: law-number, quant-claim; cross-book-dup (6 windows, max fan-out 3)",Unbecoming
9743,ordinary-girl,GROUNDED,1,law-number,,9,33,863,"signals: law-number; cross-book-dup (9 windows, max fan-out 33)",Ordinary Girl
9748,the-bridge,GROUNDED,1,law-number,,6,14,640,"signals: law-number; cross-book-dup (6 windows, max fan-out 14)",The Bridge
9749,the-sidekicks,GROUNDED,1,law-number,,9,33,940,"signals: law-number; cross-book-dup (9 windows, max fan-out 33)",The Sidekicks
9750,the-mysterious-disappearance-of-aidan-s,GROUNDED,1,law-number,,15,33,568,"signals: law-number; cross-book-dup (15 windows, max fan-out 33)",The Mysterious Disappearance of Aidan S.
9752,thanks-a-lot-universe,THIN,0,,,0,0,426,"no signals, no tells (len=426)","Thanks a Lot, Universe"
9756,the-girl-from-the-sea,GROUNDED,1,law-number,,22,14,597,"signals: law-number; cross-book-dup (22 windows, max fan-out 14)",The Girl from the Sea
9757,the-midwinter-witch,GROUNDED,1,law-number,,5,14,614,"signals: law-number; cross-book-dup (5 windows, max fan-out 14)",The Midwinter Witch
9766,the-hidden-oracle,GROUNDED,1,law-number,,3,10,482,"signals: law-number; cross-book-dup (3 windows, max fan-out 10)",The Hidden Oracle
9777,small-town-pride,GROUNDED,1,law-number,,4,14,769,"signals: law-number; cross-book-dup (4 windows, max fan-out 14)",Small Town Pride
9778,these-witches-dont-burn,GROUNDED,1,law-number,,19,14,586,"signals: law-number; cross-book-dup (19 windows, max fan-out 14)",These Witches Don't Burn
9781,the-infernal-compass,GROUNDED,1,law-number|named-org,broader trend | ongoing debates about,12,14,1007,"signals: law-number, named-org; cross-book-dup (12 windows, max fan-out 14)",The Infernal Compass
9782,true-colors,GROUNDED,1,law-number,,4,14,632,"signals: law-number; cross-book-dup (4 windows, max fan-out 14)",True Colors
9789,out-of-time,GROUNDED,1,law-number,,6,14,721,"signals: law-number; cross-book-dup (6 windows, max fan-out 14)",Out of Time
9790,stone-cold,GROUNDED,1,law-number,,4,14,891,"signals: law-number; cross-book-dup (4 windows, max fan-out 14)",Stone Cold
9795,the-queens-fool,THIN,0,,,0,0,321,"no signals, no tells (len=321)",The Queen's Fool
9800,solito-a-memoir,GROUNDED,1,law-number|quant-claim,broader trend,13,6,882,"signals: law-number, quant-claim; cross-book-dup (13 windows, max fan-out 6)",Solito: A Memoir
9805,keep-it-together-keiko-carter,GROUNDED,1,law-number|named-org|quant-claim,,31,5,605,"signals: law-number, named-org, quant-claim; cross-book-dup (31 windows, max fan-out 5)","Keep it Together, Keiko Carter"
9809,who-is-rupaul,GROUNDED,1,law-number|named-org|quant-claim,,35,5,561,"signals: law-number, named-org, quant-claim; cross-book-dup (35 windows, max fan-out 5)",Who is RuPaul?
9810,the-word-for-yes,GROUNDED,1,law-number|named-org,,12,5,457,"signals: law-number, named-org; cross-book-dup (12 windows, max fan-out 5)",The Word for Yes
9811,peppermint-coach-crushes,GROUNDED,1,law-number|named-org|quant-claim,,12,5,399,"signals: law-number, named-org, quant-claim; cross-book-dup (12 windows, max fan-out 5)",Peppermint Coach Crushes
9813,love-penelope-letters-from-a-big-sister-who-knows-about-life,GROUNDED,1,law-number|named-org|quant-claim,,24,5,567,"signals: law-number, named-org, quant-claim; cross-book-dup (24 windows, max fan-out 5)","Love, Penelope: Letters from a Big Sister Who Knows About Life"
9825,the-good-girls-revolt-how-the-women-of-newsweek-sued-their-bosses-and-changed-the-workplace,GROUNDED,1,law-number,,16,13,1014,"signals: law-number; cross-book-dup (16 windows, max fan-out 13)",The Good Girls Revolt: How the Women of Newsweek Sued their Bosses and Changed the Workplace
9827,spanish-love-deception,GROUNDED,1,law-number|quant-claim,,8,11,663,"signals: law-number, quant-claim; cross-book-dup (8 windows, max fan-out 11)",Spanish Love Deception
9828,the-charm-offensive,GROUNDED,0,law-number|quant-claim,,0,0,504,"signals: law-number, quant-claim",The Charm Offensive
9829,making-sexual-decisions-the-ultimate-teen-guide,GROUNDED,1,law-number|quant-claim,,2,4,1036,"signals: law-number, quant-claim; cross-book-dup (2 windows, max fan-out 4)",Making Sexual Decisions: The Ultimate Teen Guide
9832,vincent,GROUNDED,1,law-number,,4,4,650,"signals: law-number; cross-book-dup (4 windows, max fan-out 4)",Vincent
9836,the-scottsboro-boys,THIN,0,,,0,0,753,"no signals, no tells (len=753)",The Scottsboro Boys
9842,be-loved,THIN,0,,,0,0,561,"no signals, no tells (len=561)",Be Loved
9844,what-my-girlfriend-doesnt-know,GROUNDED,1,law-number,,17,13,907,"signals: law-number; cross-book-dup (17 windows, max fan-out 13)",What My Girlfriend Doesn't Know
9845,starry-eyes,GROUNDED,1,law-number,,9,11,660,"signals: law-number; cross-book-dup (9 windows, max fan-out 11)",Starry Eyes
9849,whole-thing-together,GROUNDED,1,law-number,broader effort,4,5,909,"signals: law-number; cross-book-dup (4 windows, max fan-out 5)",Whole Thing Together
9852,violet-made-of-thorns,GROUNDED,1,law-number,,27,13,991,"signals: law-number; cross-book-dup (27 windows, max fan-out 13)",Violet Made of Thorns
9855,saint-anything,GROUNDED,1,law-number,ongoing debates about,22,13,1206,"signals: law-number; cross-book-dup (22 windows, max fan-out 13)",Saint Anything
9862,light-mage,THIN,0,,,0,0,366,"no signals, no tells (len=366)",Light Mage
9867,night-road,GROUNDED,1,law-number|quant-claim,broader trend | ongoing debates over,4,11,1118,"signals: law-number, quant-claim; cross-book-dup (4 windows, max fan-out 11)",Night Road
9872,when-we-collided,GROUNDED,0,law-number,,0,0,1029,signals: law-number,When We Collided
9874,the-cost-of-knowing,GROUNDED,1,law-number,,1,4,658,"signals: law-number; cross-book-dup (1 windows, max fan-out 4)",The Cost of Knowing
9884,plan-b,GROUNDED,1,law-number,,12,11,477,"signals: law-number; cross-book-dup (12 windows, max fan-out 11)",Plan B
9891,let-me-list-the-ways,GROUNDED,1,law-number,,7,8,841,"signals: law-number; cross-book-dup (7 windows, max fan-out 8)",Let Me List the Ways
9901,so-this-is-ever-after,GROUNDED,1,law-number,,30,13,1431,"signals: law-number; cross-book-dup (30 windows, max fan-out 13)",So This is Ever After
9904,saving-montgomery-sole,GROUNDED,0,law-number|named-org|quant-claim,broader trend,0,0,1333,"signals: law-number, named-org, quant-claim",Saving Montgomery Sole
9906,nicholas-dane,THIN,0,,,0,0,356,"no signals, no tells (len=356)",Nicholas Dane
9918,rape-on-campus,GROUNDED,1,law-number,,6,12,866,"signals: law-number; cross-book-dup (6 windows, max fan-out 12)",Rape On Campus
9922,the-adventures-of-captain-underpants,GROUNDED,1,quant-claim,,5,3,613,"signals: quant-claim; cross-book-dup (5 windows, max fan-out 3)",The Adventures of Captain Underpants
9924,the-boy-and-girl-who-broke-the-world,GROUNDED,1,law-number,,4,5,601,"signals: law-number; cross-book-dup (4 windows, max fan-out 5)",The Boy and Girl Who Broke the World
9926,the-country-girls-three-novels-and-an-epilogue,GROUNDED,0,law-number|quant-claim,broader trend,0,0,900,"signals: law-number, quant-claim",The Country Girls: Three Novels and an Epilogue
9927,my-family-your-family-our-family,GROUNDED,1,quant-claim,broader trend,17,6,816,"signals: quant-claim; cross-book-dup (17 windows, max fan-out 6)","My Family, Your Family, Our Family"
9931,kapaemahu,GROUNDED,1,quant-claim,broader trend | the ban in Van Meter is not detailed in the availa,4,5,1588,"signals: quant-claim; cross-book-dup (4 windows, max fan-out 5)",Kapaemahu
9933,truancy-origins,THIN,0,,,0,0,458,"no signals, no tells (len=458)",Truancy Origins
9935,the-mermaid-chair,THIN,0,,,0,0,337,"no signals, no tells (len=337)",The Mermaid Chair
9937,look-again,THIN,0,,,0,0,280,"no signals, no tells (len=280)",Look Again
9939,the-spanish-love-deception,GROUNDED,1,law-number,,15,13,760,"signals: law-number; cross-book-dup (15 windows, max fan-out 13)",The Spanish Love Deception
9941,witch-hunt-mysteries-of-the-salem-witch-trials,GROUNDED,1,quant-claim,broader trend,5,7,535,"signals: quant-claim; cross-book-dup (5 windows, max fan-out 7)",Witch-Hunt: Mysteries of the Salem Witch Trials
9948,metro-girl,GROUNDED,1,law-number,,18,13,1043,"signals: law-number; cross-book-dup (18 windows, max fan-out 13)",Metro Girl
9951,plum-lucky,GROUNDED,1,law-number|quant-claim,,4,7,1291,"signals: law-number, quant-claim; cross-book-dup (4 windows, max fan-out 7)",Plum Lucky
9952,plum-spooky,GROUNDED,1,law-number|quant-claim,broader trend,16,7,684,"signals: law-number, quant-claim; cross-book-dup (16 windows, max fan-out 7)",Plum Spooky
9958,on-mystic-lake,GROUNDED,1,quant-claim,,9,7,1207,"signals: quant-claim; cross-book-dup (9 windows, max fan-out 7)",On Mystic Lake
9959,summer-island,GROUNDED,1,quant-claim,broader trend,27,7,634,"signals: quant-claim; cross-book-dup (27 windows, max fan-out 7)",Summer Island
9972,nobody-does-it-better,GROUNDED,1,law-number|named-org,broader trend | ongoing debates about,6,10,1157,"signals: law-number, named-org; cross-book-dup (6 windows, max fan-out 10)",Nobody Does It Better
9975,only-in-your-dreams,GROUNDED,1,law-number,,15,13,661,"signals: law-number; cross-book-dup (15 windows, max fan-out 13)",Only in Your Dreams
9979,unforgettable,THIN,0,,,0,0,248,"no signals, no tells (len=248)",Unforgettable
9980,you-just-cant-get-enough,GROUNDED,0,named-org,broader trend | deemed inappropriate | deemed inappropriate for students,0,0,510,signals: named-org,You Just Can't Get Enough
9982,speech-sounds,THIN,0,,,0,0,444,"no signals, no tells (len=444)",Speech Sounds
9984,the-luckiest-milf-in-brooklyn,GROUNDED,1,law-number,,11,33,680,"signals: law-number; cross-book-dup (11 windows, max fan-out 33)",The Luckiest MILF in Brooklyn
9986,snuff,GROUNDED,1,law-number,,9,4,716,"signals: law-number; cross-book-dup (9 windows, max fan-out 4)",Snuff
9990,pablo,THIN,0,,,0,0,398,"no signals, no tells (len=398)",Pablo
9993,troublemakers,GROUNDED,1,law-number|quant-claim,,46,18,437,"signals: law-number, quant-claim; cross-book-dup (46 windows, max fan-out 18)",Troublemakers
9994,my-dear-henry-a-jekyll-and-hyde-remix,GROUNDED,1,law-number|quant-claim,,37,18,488,"signals: law-number, quant-claim; cross-book-dup (37 windows, max fan-out 18)",My Dear Henry: A Jekyll and Hyde Remix
9997,reproductive-rights,GROUNDED,1,law-number|quant-claim,,30,18,467,"signals: law-number, quant-claim; cross-book-dup (30 windows, max fan-out 18)",Reproductive Rights
9998,the-great-nijinsky-god-of-dance,GROUNDED,1,law-number|named-org|quant-claim,,46,18,600,"signals: law-number, named-org, quant-claim; cross-book-dup (46 windows, max fan-out 18)",The Great Nijinsky: God of Dance
9999,the-girl-from-earths-end,GROUNDED,1,law-number|named-org|quant-claim,,15,18,639,"signals: law-number, named-org, quant-claim; cross-book-dup (15 windows, max fan-out 18)",The Girl From Earth's End
10001,teenage-pregnancy-and-parenting,GROUNDED,1,law-number|named-org|quant-claim,,34,18,600,"signals: law-number, named-org, quant-claim; cross-book-dup (34 windows, max fan-out 18)",Teenage Pregnancy and Parenting
10002,sexual-consent,GROUNDED,1,law-number|quant-claim,,30,18,477,"signals: law-number, quant-claim; cross-book-dup (30 windows, max fan-out 18)",Sexual Consent
10003,sophie-hartley-and-the-facts-of-life,GROUNDED,1,law-number|quant-claim,,44,18,531,"signals: law-number, quant-claim; cross-book-dup (44 windows, max fan-out 18)",Sophie Hartley and the Facts of Life
10009,the-truth-about-sexual-behavior-and-unplanned-pregnancy,GROUNDED,1,law-number|quant-claim,,6,18,542,"signals: law-number, quant-claim; cross-book-dup (6 windows, max fan-out 18)",The Truth About Sexual Behavior and Unplanned Pregnancy
10010,male-female-roles,GROUNDED,1,law-number|quant-claim,,46,18,501,"signals: law-number, quant-claim; cross-book-dup (46 windows, max fan-out 18)",Male/Female Roles
10013,operatic,GROUNDED,1,law-number|quant-claim,,47,18,427,"signals: law-number, quant-claim; cross-book-dup (47 windows, max fan-out 18)",Operatic
10015,roar-of-the-beast,GROUNDED,1,law-number|named-org|quant-claim,,24,18,571,"signals: law-number, named-org, quant-claim; cross-book-dup (24 windows, max fan-out 18)",Roar of the Beast
10017,the-poison-jungle,GROUNDED,1,law-number|quant-claim,,36,18,492,"signals: law-number, quant-claim; cross-book-dup (36 windows, max fan-out 18)",The Poison Jungle
10019,sex-and-sexuality,GROUNDED,1,law-number|quant-claim,,5,18,433,"signals: law-number, quant-claim; cross-book-dup (5 windows, max fan-out 18)",Sex and Sexuality
10020,spin-me-right-round,GROUNDED,1,law-number|quant-claim,,47,18,417,"signals: law-number, quant-claim; cross-book-dup (47 windows, max fan-out 18)",Spin Me Right Round
10022,playing-a-part,GROUNDED,1,law-number|quant-claim,,31,18,484,"signals: law-number, quant-claim; cross-book-dup (31 windows, max fan-out 18)",Playing a Part
10023,no-way-they-were-gay-hidden-lives-and-secret-loves,GROUNDED,1,law-number|quant-claim,,47,18,459,"signals: law-number, quant-claim; cross-book-dup (47 windows, max fan-out 18)","No Way, They Were Gay?: Hidden Lives and Secret Loves"
10025,money-boy,GROUNDED,1,law-number|quant-claim,,34,18,582,"signals: law-number, quant-claim; cross-book-dup (34 windows, max fan-out 18)",Money Boy
10031,the-grownup,GROUNDED,0,quant-claim,,0,0,1396,signals: quant-claim,The Grownup
10040,the-meaning-of-matthew-my-sons-murder-in-laramie-and-a-world-transformed,GROUNDED,0,named-org|quant-claim,,0,0,987,"signals: named-org, quant-claim","The Meaning of Matthew: My Son's Murder in Laramie, and a World Transformed"
10047,prince-of-persia,GROUNDED,0,named-org,,0,0,621,signals: named-org,Prince of Persia
10048,the-undertaking-of-lily-chen,GROUNDED,0,named-org,,0,0,589,signals: named-org,The Undertaking of Lily Chen
10054,young-palestinians-speak-living-under-occupation,GROUNDED,0,named-org,,0,0,643,signals: named-org,Young Palestinians Speak: Living Under Occupation
10055,red-a-crayons-story,GROUNDED,0,named-org,,0,0,593,signals: named-org,Red: A Crayon's Story
10065,stealing-buddhas-dinner-a-memoir,THIN,0,,,0,0,600,"no signals, no tells (len=600)",Stealing Buddha's Dinner: A Memoir
10070,we-cant-be-friends-a-true-story,GROUNDED,0,law-number|quant-claim,,0,0,1054,"signals: law-number, quant-claim",We Can't Be Friends: A True Story
10071,monstress-vol-1-awakening,GROUNDED,0,law-number|quant-claim,,0,0,843,"signals: law-number, quant-claim","Monstress, Vol. 1: Awakening"
10081,awkward,THIN,0,,,0,0,421,"no signals, no tells (len=421)",Awkward
10085,world-trigger,GROUNDED,1,named-org|quant-claim,deemed inappropriate,9,9,683,"signals: named-org, quant-claim; cross-book-dup (9 windows, max fan-out 9)",World Trigger
10087,little-blog-on-the-prairie,GROUNDED,0,named-org|quant-claim,deemed inappropriate,0,0,653,"signals: named-org, quant-claim",Little Blog on the Prairie
10096,when-dinosaurs-walked,GROUNDED,1,named-org|quant-claim,,2,9,719,"signals: named-org, quant-claim; cross-book-dup (2 windows, max fan-out 9)",When Dinosaurs Walked
10100,the-leading-edge-of-now,GROUNDED,0,named-org|quant-claim,broader trend,0,0,705,"signals: named-org, quant-claim",The Leading Edge of Now
10117,ouran-high-school-host-club,GROUNDED,1,quant-claim,,1,9,688,"signals: quant-claim; cross-book-dup (1 windows, max fan-out 9)",Ouran High School Host Club
10118,the-ominous-eye,GROUNDED,1,quant-claim,broader trend,15,5,400,"signals: quant-claim; cross-book-dup (15 windows, max fan-out 5)",The Ominous Eye
10119,the-black-book-of-secrets,GROUNDED,1,quant-claim,,1,4,772,"signals: quant-claim; cross-book-dup (1 windows, max fan-out 4)",The Black Book of Secrets
10120,magus-of-the-library,GROUNDED,0,law-number|named-org|quant-claim,,0,0,1304,"signals: law-number, named-org, quant-claim",Magus of the Library
10123,no-more-excuses-dismantling-rape-culture,GROUNDED,1,named-org|quant-claim,deemed inappropriate,11,12,902,"signals: named-org, quant-claim; cross-book-dup (11 windows, max fan-out 12)",No More Excuses: Dismantling Rape Culture
10125,something-happened-to-ali-greenleaf,GROUNDED,1,named-org|quant-claim,,4,9,892,"signals: named-org, quant-claim; cross-book-dup (4 windows, max fan-out 9)",Something Happened to Ali Greenleaf
10133,what-unbreakable-looks-like,GROUNDED,0,quant-claim,broader trend,0,0,552,signals: quant-claim,What Unbreakable Looks Like
10134,new-book-of-herbs,GROUNDED,1,quant-claim,broader trend,26,4,414,"signals: quant-claim; cross-book-dup (26 windows, max fan-out 4)",New Book of Herbs
10142,texas-fridays-austin,GROUNDED,1,quant-claim,deemed inappropriate,7,9,547,"signals: quant-claim; cross-book-dup (7 windows, max fan-out 9)",Texas Fridays: Austin
10143,texas-fridays-dallas,THIN,0,,,0,0,509,"no signals, no tells (len=509)",Texas Fridays: Dallas
10145,texas-fridays-houston,GROUNDED,1,quant-claim,deemed inappropriate,9,33,466,"signals: quant-claim; cross-book-dup (9 windows, max fan-out 33)",Texas Fridays: Houston
10146,texas-fridays-odessa,GROUNDED,0,named-org|quant-claim,ongoing debate over,0,0,761,"signals: named-org, quant-claim",Texas Fridays: Odessa
10147,texas-fridays-san-antonio,GROUNDED,1,named-org|quant-claim,broader trend,22,4,601,"signals: named-org, quant-claim; cross-book-dup (22 windows, max fan-out 4)",Texas Fridays: San Antonio
10156,unleaving,GROUNDED,1,named-org|quant-claim,,3,9,779,"signals: named-org, quant-claim; cross-book-dup (3 windows, max fan-out 9)",Unleaving
10162,the-storm-in-the-barn,GROUNDED,1,named-org|quant-claim,broader trend,12,9,635,"signals: named-org, quant-claim; cross-book-dup (12 windows, max fan-out 9)",The Storm in the Barn
10166,tag-along-timothy-tours-texas,THIN,0,,,0,0,449,"no signals, no tells (len=449)",Tag-along Timothy Tours Texas
10169,thunderhead,GROUNDED,1,quant-claim,broader trend | ongoing debates over,25,4,468,"signals: quant-claim; cross-book-dup (25 windows, max fan-out 4)",Thunderhead
10170,sinews-of-thy-heart,GROUNDED,1,named-org|quant-claim,,5,9,681,"signals: named-org, quant-claim; cross-book-dup (5 windows, max fan-out 9)",Sinews of Thy Heart
10171,peak,THIN,0,,,0,0,257,"no signals, no tells (len=257)",Peak
10174,pretty-guardian-sailor-moon,GROUNDED,1,named-org|quant-claim,,1,4,647,"signals: named-org, quant-claim; cross-book-dup (1 windows, max fan-out 4)",Pretty Guardian Sailor Moon
10178,perpetual-check,GROUNDED,1,named-org|quant-claim,,7,15,862,"signals: named-org, quant-claim; cross-book-dup (7 windows, max fan-out 15)",Perpetual Check
10182,no-childs-game-reality-tv-2083,GROUNDED,1,quant-claim,broader trend,1,5,604,"signals: quant-claim; cross-book-dup (1 windows, max fan-out 5)",No Child's Game: Reality TV 2083
10188,valiant-ladies,GROUNDED,0,named-org|quant-claim,broader trend,0,0,871,"signals: named-org, quant-claim",Valiant Ladies
10204,maggot-moon,GROUNDED,1,quant-claim,,8,18,350,"signals: quant-claim; cross-book-dup (8 windows, max fan-out 18)",Maggot Moon
10206,the-girl-at-midnight,GROUNDED,1,quant-claim,,11,18,405,"signals: quant-claim; cross-book-dup (11 windows, max fan-out 18)",The Girl at Midnight
10210,the-last-time-we-say-goodbye,GROUNDED,1,quant-claim,,29,8,499,"signals: quant-claim; cross-book-dup (29 windows, max fan-out 8)",The Last Time We Say Goodbye
10219,lilac-girls,GROUNDED,1,quant-claim,,34,18,464,"signals: quant-claim; cross-book-dup (34 windows, max fan-out 18)",Lilac Girls
10222,luckiest-girl-alive,GROUNDED,1,quant-claim,,15,18,498,"signals: quant-claim; cross-book-dup (15 windows, max fan-out 18)",Luckiest Girl Alive
