Things Hoped For,"Clements, Andrew",,,,Things Not Seen,Texas,Frisco Independent School District,May 2023,Banned from Libraries,Administration
Third Time's a Charm,"Gudsnuk, Kristen",,,,Making Friends,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Davis School District,December 2022,Banned from Libraries,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Nebo School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Wasatch School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Texas,Keller Independent School District,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,North Carolina,Pender County Schools,February 2023,Banned from Libraries,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Michigan,Chippewa Valley Schools,January 2023,Banned from Libraries,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Clay County School District,July 2022,Banned from Libraries,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Duval County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Flagler Schools,October 2022,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Highlands Schools,September 2022,Banned Pending Investigation,Informal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Okaloosa County Schools District,January 2023,Banned Pending Investigation,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Santa Rosa County District Schools,May 2023,Banned from Libraries and Classrooms,Formal Challenge
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,School District of Hamilton County,March 2023,Banned from Libraries and Classrooms,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,School District of Manatee County,June 2023,Banned from Libraries,Administration
Thirteen Reasons Why,"Asher, Jay",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
"This Book Is Anti-Racist: 20 Lessons on How to Wake Up, Take Action, and Do the Work","Jewell, Tiffany",,"Durand, Aurelia",,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Virginia,Hanover County Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
This Book Is Gay,"Dawson, Juno",,,,,Utah,Granite School District,October 2022,Banned from Libraries and Classrooms,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
This Book Is Gay,"Dawson, Juno",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
This Book Is Gay,"Dawson, Juno",,,,,South Carolina,Horry County Schools,November 2022,Banned from Libraries and Classrooms,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Pennsylvania,Central Bucks School District,December 2022,Banned from Libraries and Classrooms,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Missouri,North Kansas City Schools,September 2022,Banned from Libraries,Legislative Action
This Book Is Gay,"Dawson, Juno",,,,,Michigan,Dearborn Public Schools,September 2022,Banned Pending Investigation,Unclear
This Book Is Gay,"Dawson, Juno",,,,,Massachusetts,Abington Public Schools,October 2022,Banned Pending Investigation,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Iowa,Iowa City Community Schools,March 2023,Banned Pending Investigation,Unclear
This Book Is Gay,"Dawson, Juno",,,,,Iowa,Sioux City Community School District,March 2023,Banned from Libraries and Classrooms,Informal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Idaho,Kuna School District,February 2023,Banned Pending Investigation,Administration
This Book Is Gay,"Dawson, Juno",,,,,Florida,Hillsborough County Public Schools,April 2023,Banned from Libraries and Classrooms,Unclear
This Book Is Gay,"Dawson, Juno",,,,,Florida,Marion County Public Schools,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
This Book Is Gay,"Dawson, Juno",,,,,Florida,Orange County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
This Book Is Gay,"Dawson, Juno",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
This Book Is Gay,"Dawson, Juno",,,,,California,William S. Hart Union High School District,September 2022,Banned from Libraries and Classrooms,Unclear
This Day in June,"Pitman, Gayle E.",,"Litten, Kristyna",,,Florida,Broward County Public Schools,October 2022,Banned from Libraries,Informal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Utah,Alpine School District,November 2022,Banned from Libraries,Legislative Action
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Texas,Keller Independent School District,Fall 2022,Banned Pending Investigation,Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Texas,Lake Travis Independent School District,March 2023,Banned from Libraries,Informal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,North Carolina,Cumberland County Schools,April 2023,Banned from Libraries,Administration
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,North Carolina,Pender County Schools,February 2023,Banned Pending Investigation,Administration
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
This One Summer,"Tamaki, Mariko",,"Tamaki, Jillian",,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
This Would Make a Good Story Someday,"Levy, Dana Alison",,,,,Florida,Escambia County Public Schools,May 2023,Banned Pending Investigation,Formal Challenge
Those That Wake,"Karp, Jesse",,,,Those That Wake,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Three Wishes,"Moriarty, Liane",,,,,Texas,Lake Travis Independent School District,March 2023,Banned from Libraries,Informal Challenge
Throne of Glass,"Maas, Sarah J.",,,,Throne of Glass,Texas,Keller Independent School District,February 2023,Banned from Libraries,Formal Challenge
Throne of Glass,"Maas, Sarah J.",,,,Throne of Glass,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Throne of Glass,"Maas, Sarah J.",,,,Throne of Glass,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Tiger Eyes,"Blume, Judy",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Tiger's Destiny,"Houck, Colleen",,,,Tiger's Curse,Texas,Frisco Independent School District,March 2023,Banned from Libraries,Administration
Tilt,"Hopkins, Ellen",,,,,Virginia,Hanover County Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Tilt,"Hopkins, Ellen",,,,,Virginia,Spotsylvania County Public Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
Tilt,"Hopkins, Ellen",,,,,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
Tilt,"Hopkins, Ellen",,,,,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
Tilt,"Hopkins, Ellen",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Informal Challenge
Tilt,"Hopkins, Ellen",,,,,Texas,Keller Independent School District,January 2023,Banned from Libraries and Classrooms,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Tilt,"Hopkins, Ellen",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Tilt,"Hopkins, Ellen",,,,,Georgia,Forsyth County Schools,June 2023,Banned from Libraries,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Florida,Escambia County Public Schools,January 2023,Banned Pending Investigation,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Florida,Flagler Schools,June 2023,Banned from Libraries and Classrooms,Formal Challenge
Tilt,"Hopkins, Ellen",,,,,Florida,Hernando County Schools,October 2022,Banned from Libraries and Classrooms,Administration
Tilt,"Hopkins, Ellen",,,,,Florida,Lake County Schools,Fall 2022,Banned from Libraries and Classrooms,Administration
Tilt,"Hopkins, Ellen",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Tilt,"Hopkins, Ellen",,,,,Florida,Volusia County Schools,June 2023,Banned from Libraries and Classrooms,Administration
Timescape,"Liparulo, Robert",,,,Dreamhouse Kings,Texas,Frisco Independent School District,October 2022,Banned Pending Investigation,Administration
Title,Author,Secondary Author(s),Illustrator(s),Translator(s),Series Name,State,District,Date of Challenge/Removal,Ban Status,Origin of Challenge
To Every Thing There is a Season: Verses from Ecclesiastes,"Dillon, Diane","Dillon, Leo",,,,Florida,Brevard Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
To Kill a Mockingbird,"Lee, Harper",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
To Kill a Mockingbird,"Lee, Harper",,,,,Florida,The School District of Palm Beach County,July 2022,Banned Pending Investigation,Legislative Action
Too Bright to See,"Lukoff, Kyle",,,,,Florida,Escambia County Public Schools,February 2023,Banned Pending Investigation,Formal Challenge
Too Bright to See,"Lukoff, Kyle",,,,,Florida,The School District of Palm Beach County,July 2022,Banned from Libraries,Legislative Action
Touch,"Prose, Francine",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Toulouse-Lautrec: At the Moulin Rouge,"Zeri, Federico","Toulouse-Lautrec, Henri De; Dolcetta, Marco; Mazour, Elena",,,One Hundred Paintings,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Utah,Davis School District,December 2022,Banned from Libraries and Classrooms,Formal Challenge
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,South Carolina,Beaufort County School District,October 2022,Banned Pending Investigation,Informal Challenge
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Florida,Escambia County Public Schools,March 2023,Banned Pending Investigation,Formal Challenge
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Tower of Dawn,"Maas, Sarah J.",,,,Throne of Glass,Florida,Volusia County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Traffick,"Hopkins, Ellen",,,,Tricks,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
Traffick,"Hopkins, Ellen",,,,Tricks,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Informal Challenge
Traffick,"Hopkins, Ellen",,,,Tricks,Texas,Keller Independent School District,January 2023,Banned from Libraries and Classrooms,Formal Challenge
Traffick,"Hopkins, Ellen",,,,Tricks,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Traffick,"Hopkins, Ellen",,,,Tricks,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Traffick,"Hopkins, Ellen",,,,Tricks,Florida,Hernando County Schools,October 2022,Banned from Libraries and Classrooms,Administration
Traffick,"Hopkins, Ellen",,,,Tricks,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Administration
"Trans Bodies, Trans Selves: A Resource By and for Transgender Communities","Erickson-Schroth, Laura",,,,,Wyoming,Natrona County Schools,October 2022,Banned Pending Investigation,Formal Challenge
Trans Mission: My Quest to a Beard,"Bertie, Alex",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Trans Teen Survival Guide,"Fisher, Owl","Fisher, Fox",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
"Trans+: Love, Sex, Romance, and Being You","Gonzales, Kathryn","Rayne, Karen",,,,Virginia,Spotsylvania County Public Schools,April 2023,Banned Pending Investigation,Formal Challenge
Transgender Activists and Celebrities,The New York Times Editorial Staff,,,,Public Profiles,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
"Transgender Lives: Complex Stories, Complex Voices","Cronn-Mills, Kirstin",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
Transgender Rights: Striving for Equality,The New York Times Editorial Staff,,,,In the Headlines,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Triangles,"Hopkins, Ellen",,,,,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
Triangles,"Hopkins, Ellen",,,,,Florida,Clay County School District,July 2022,Banned from Libraries and Classrooms,Formal Challenge
Triangles,"Hopkins, Ellen",,,,,Florida,Escambia County Public Schools,December 2022,Banned Pending Investigation,Formal Challenge
Triangles,"Hopkins, Ellen",,,,,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Triangles,"Hopkins, Ellen",,,,,Florida,Seminole County Public Schools,October 2022,Banned from Libraries,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Wyoming,Natrona County Schools,May 2023,Banned from Libraries,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Wisconsin,School District of Somerset,February 2023,Banned Pending Investigation,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Wisconsin,School District of Waukesha,December 2022,Banned from Libraries,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Virginia,Hanover County Public Schools,June 2023,Banned from Libraries and Classrooms,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Utah,Washington County School District,July 2022,Banned from Libraries and Classrooms,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Texas,Conroe Independent School District,Spring 2023,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Texas,Keller Independent School District,Fall 2022,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Texas,Lake Travis Independent School District,March 2023,Banned from Libraries and Classrooms,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Tennessee,Wilson County Schools,December 2022,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,South Carolina,Beaufort County School District,October 2022,Banned from Libraries,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Michigan,Chippewa Valley Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Kentucky,Campbell County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Iowa,Carroll Community School District,August 2022,Banned Pending Investigation,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Duval County Public Schools,March 2023,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Hernando County Schools,October 2022,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Highlands Schools,September 2022,Banned Pending Investigation,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Martin County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Okaloosa County Schools District,January 2023,Banned Pending Investigation,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Orange County Public Schools,May 2023,Banned from Libraries,Informal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Santa Rosa County District Schools,May 2023,Banned from Libraries and Classrooms,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,School District of Manatee County,July 2022,Banned from Libraries and Classrooms,Legislative Action
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,School District of Osceola County,March 2023,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Seminole County Public Schools,October 2022,Banned from Libraries,Formal Challenge
Tricks,"Hopkins, Ellen",,,,Tricks,Florida,Volusia County Schools,March 2023,Banned from Libraries and Classrooms,Administration
Tricks,"Hopkins, Ellen",,,,Tricks,Arkansas,Farmington Public Schools,March 2023,Banned from Libraries,Formal Challenge
"Troublemaker for Justice: The Story of Bayard Rustin, the Man Behind the March on Washington","Houtman, Jacqueline","Naegle, Walter; Long, Michael G.",,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
True Notebooks: A Writer's Year at Juvenile Hall,"Salzman, Mark",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
ttfn,"Myracle, Lauren",,,,Internet Girls,Utah,Alpine School District,November 2022,Banned from Libraries,Legislative Action
ttfn,"Myracle, Lauren",,,,Internet Girls,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
ttfn,"Myracle, Lauren",,,,Internet Girls,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
ttfn,"Myracle, Lauren",,,,Internet Girls,Florida,Volusia County Schools,January 2023,Banned from Libraries,Administration
ttyl,"Myracle, Lauren",,,,Internet Girls,Utah,Alpine School District,November 2022,Banned from Libraries and Classrooms,Legislative Action
ttyl,"Myracle, Lauren",,,,Internet Girls,Utah,Granite School District,November 2022,Banned Pending Investigation,Formal Challenge
ttyl,"Myracle, Lauren",,,,Internet Girls,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
ttyl,"Myracle, Lauren",,,,Internet Girls,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
ttyl,"Myracle, Lauren",,,,Internet Girls,Florida,Volusia County Schools,January 2023,Banned from Libraries,Administration
Turtles All the Way Down,"Green, John",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Tweak: Growing up on Methamphetamines,"Sheff, Nic",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Twisted,"Anderson, Laurie Halse",,,,,Utah,Alpine School District,November 2022,Banned from Libraries,Legislative Action
Twisted,"Anderson, Laurie Halse",,,,,Utah,Wasatch School District,AY 2022-2023,Banned from Libraries and Classrooms,Formal Challenge
Twisted,"Anderson, Laurie Halse",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Twisted,"Anderson, Laurie Halse",,,,,North Dakota,Williston Basin School District #7,September 2022,Banned Pending Investigation,Informal Challenge
Twisted,"Anderson, Laurie Halse",,,,,Idaho,Kuna School District,February 2023,Banned Pending Investigation,Administration
Twisted,"Anderson, Laurie Halse",,,,,Florida,Clay County School District,September 2022,Banned Pending Investigation,Formal Challenge
Twisted,"Anderson, Laurie Halse",,,,,Florida,Santa Rosa County District Schools,May 2023,Banned from Libraries and Classrooms,Formal Challenge
Two Boys Kissing,"Levithan, David",,,,,Texas,Texarkana Independent School District,October 2022,Banned Pending Investigation,Informal Challenge
Two Boys Kissing,"Levithan, David",,,,,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
Two Boys Kissing,"Levithan, David",,,,,Florida,Clay County School District,AY 2022-2023,Banned from Libraries and Classrooms,Administration/Formal Challenge
Two Boys Kissing,"Levithan, David",,,,,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
Two Boys Kissing,"Levithan, David",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Two Boys Kissing,"Levithan, David",,,,,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Two Boys Kissing,"Levithan, David",,,,,Florida,Okaloosa County Schools District,January 2023,Banned Pending Investigation,Administration
Two Degrees,"Gratz, Alan",,,,,Pennsylvania,Kutztown School District,January 2023,Banned from Classrooms,Informal Challenge
Ugly Love,"Hoover, Colleen",,,,,Utah,Davis School District,November 2022,Banned from Libraries and Classrooms,Formal Challenge
Ugly Love,"Hoover, Colleen",,,,,Utah,Granite School District,October 2022,Banned from Libraries and Classrooms,Formal Challenge
Ultimate Magic,"Barron, T. A.",,,,Merlin Saga,Texas,Frisco Independent School District,October 2022,Banned from Libraries,Administration
Unbecoming: A Memoir of Disobedience,"Bhagwati, Anuradha",,,,,Texas,Frisco Independent School District,December 2022,Banned from Libraries and Classrooms,Administration
Uncle Bobby's Wedding,"Brannen, Sarah",,"Soto, Lucia",,,Florida,Escambia County Public Schools,February 2023,Banned Pending Investigation,Formal Challenge
Uncomfortable Conversations with a Black Boy,"Acho, Emmanuel",,,,,Florida,Clay County School District,September 2022,Banned from Libraries,Formal Challenge
Uncomfortable Conversations with a Black Boy,"Acho, Emmanuel",,,,,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Under the Dome,"King, Stephen",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Understanding Sexual Orientation and Gender Identity,"Rodi, Robert","Ross, Laura",,,Living Proud! Growing Up LGBTQ,Florida,Marion County Public Schools,AY 2022-2023,Banned Pending Investigation,Formal Challenge
Unpregnant,"Hendriks, Jenni","Caplan, Ted",,,,Missouri,Nixa Public Schools,June 2023,Banned from Libraries and Classrooms,Unclear
Unpregnant,"Hendriks, Jenni","Caplan, Ted",,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Virginia,Madison County Public Schools,January 2023,Banned from Libraries and Classrooms,Administration
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Pennsylvania,Pleasant Valley School District,July 2022,Banned Pending Investigation,Informal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Collier County Public Schools,March 2023,Banned from Libraries,Administration
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Escambia County Public Schools,September 2022,Banned Pending Investigation,Formal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Highlands Schools,September 2022,Banned Pending Investigation,Informal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Unravel Me,"Mafi, Tahereh",,,,Shatter Me,Florida,Okaloosa County Schools District,January 2023,Banned Pending Investigation,Administration
Untamed (AGH),"Howard, A. G.",,,,Splintered,Texas,Frisco Independent School District,March 2023,Banned from Libraries,Administration
Vampire Academy,"Mead, Richelle",,,,Vampire Academy,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Vanishing Acts,"Picoult, Jodi",,,,,Florida,Clay County School District,AY 2022-2023,Banned Pending Investigation,Administration/Formal Challenge
Vanishing Acts,"Picoult, Jodi",,,,,Florida,Escambia County Public Schools,March 2023,Banned Pending Investigation,Formal Challenge
Vanishing Acts,"Picoult, Jodi",,,,,Florida,Martin County Schools,February 2023,Banned from Libraries and Classrooms,Formal Challenge
Verity,"Hoover, Colleen",,,,,Utah,Granite School District,October 2022,Banned from Libraries and Classrooms,Formal Challenge
Vermeer: The Astronomer,"Zeri, Federico","Vermeer, Johannes; Dolcetta, Marco",,,One Hundred Paintings,Missouri,Wentzville School District,September 2022,Banned Pending Investigation,Legislative Action
Vessel (SBD),"Durst, Sarah Beth",,,,,Pennsylvania,Penncrest School District,February 2023,Banned Pending Investigation,Administration
Victoria and the Rogue,"Cabot, Meg",,,,,Texas,Frisco Independent School District,October 2022,Banned from Libraries and Classrooms,Administration
